customer_id,segment,value_cluster,mix_cluster
11052,Routine Tech,0,2
11053,Routine Tech,0,2
11054,Promo Hunter,1,3
11055,Promo Hunter,1,3
11057,Routine Generalist,0,3
11058,Routine Young Parents,0,0
11059,Promo Hunter,1,3
11060,Promo Hunter,1,1
11062,Routine Young Parents,0,0
11063,Engaged Generalist,2,3
11064,Routine Family Provisioner,0,1
11065,Engaged Generalist,2,3
11067,Engaged Generalist,2,2
11068,Routine Young Parents,0,0
11069,Routine Generalist,0,3
11070,Engaged Generalist,2,3
11071,Routine Young Parents,0,0
11072,Routine Generalist,0,3
11073,Routine Generalist,0,3
11074,Promo Hunter,1,3
11075,Routine Young Parents,0,0
11076,Routine Tech,0,2
11077,Engaged Generalist,2,3
11079,Promo Hunter,1,3
11081,Engaged Family Provisioner,2,1
11082,Engaged Generalist,2,3
11083,Engaged Generalist,2,3
11084,Routine Generalist,0,3
11085,Routine Generalist,0,3
11086,Routine Young Parents,0,0
11087,Promo Hunter,1,1
11088,Routine Young Parents,0,0
11089,Engaged Generalist,2,3
11090,Routine Generalist,0,3
11091,Routine Family Provisioner,0,1
11092,Routine Family Provisioner,0,1
11095,Routine Family Provisioner,0,1
11096,Engaged Generalist,2,3
11097,Routine Young Parents,0,0
11098,Engaged Generalist,2,3
11099,Routine Generalist,0,3
11101,Promo Hunter,1,3
11102,Routine Young Parents,0,0
11104,Routine Family Provisioner,0,1
11105,Routine Family Provisioner,0,1
11106,Routine Tech,0,2
11108,Engaged Generalist,2,3
11109,Routine Generalist,0,3
11110,Engaged Generalist,2,3
11111,Engaged Generalist,2,2
11112,Engaged Generalist,2,3
11113,Engaged Generalist,2,3
11115,Routine Generalist,0,3
11116,Promo Hunter,1,3
11117,Promo Hunter,1,3
11118,Routine Young Parents,0,0
11119,Routine Young Parents,0,0
11120,Promo Hunter,1,1
11121,Engaged Generalist,2,3
11122,Engaged Generalist,2,3
11123,Engaged Generalist,2,3
11124,Promo Hunter,1,3
11125,Promo Hunter,1,1
11126,Promo Hunter,1,3
11127,Engaged Generalist,2,3
11128,Promo Hunter,1,3
11129,Routine Young Parents,0,0
11130,Routine Generalist,0,3
11131,Engaged Generalist,2,3
11132,Promo Hunter,1,3
11133,Promo Hunter,1,3
11135,Engaged Family Provisioner,2,1
11136,Routine Tech,0,2
11139,Engaged Generalist,2,3
11140,Routine Young Parents,0,0
11141,Routine Generalist,0,3
11143,Engaged Generalist,2,3
11145,Routine Generalist,0,3
11146,Promo Hunter,1,1
11147,Routine Young Parents,0,0
11148,Promo Hunter,1,3
11149,Routine Generalist,0,3
11150,Routine Young Parents,0,0
11151,Routine Tech,0,2
11152,Engaged Generalist,2,3
11153,Engaged Generalist,2,3
11154,Engaged Generalist,2,3
11155,Engaged Generalist,2,3
11156,Engaged Generalist,2,3
11157,Routine Generalist,0,3
11158,Engaged Generalist,2,3
11159,Promo Hunter,1,3
11160,Engaged Generalist,2,3
11162,Engaged Generalist,2,3
11163,Promo Hunter,1,3
11164,Routine Generalist,0,3
11166,Engaged Generalist,2,3
11167,Engaged Generalist,2,3
11168,Engaged Generalist,2,3
11169,Routine Young Parents,0,0
11170,Routine Young Parents,0,0
11171,Routine Tech,0,2
11172,Engaged Generalist,2,3
11173,Routine Young Parents,0,0
11174,Routine Tech,0,2
11175,Routine Young Parents,0,0
11177,Routine Young Parents,0,0
11178,Routine Family Provisioner,0,1
11179,Promo Hunter,1,3
11180,Routine Generalist,0,3
11181,Routine Generalist,0,3
11182,Routine Generalist,0,3
11183,Promo Hunter,1,3
11184,Engaged Generalist,2,3
11185,Routine Tech,0,2
11186,Routine Tech,0,2
11187,Routine Tech,0,2
11189,Routine Generalist,0,3
11190,Routine Generalist,0,3
11191,Promo Hunter,1,0
11192,Routine Generalist,0,3
11193,Promo Hunter,1,1
11194,Engaged Generalist,2,3
11195,Promo Hunter,1,1
11197,Engaged Generalist,2,3
11198,Engaged Generalist,2,3
11199,Routine Tech,0,2
11200,Engaged Generalist,2,3
11201,Engaged Generalist,2,0
11202,Routine Tech,0,2
11203,Engaged Generalist,2,3
11204,Promo Hunter,1,3
11205,Routine Generalist,0,3
11206,Promo Hunter,1,3
11207,Engaged Generalist,2,3
11208,Promo Hunter,1,3
11209,Routine Young Parents,0,0
11210,Routine Young Parents,0,0
11211,Routine Young Parents,0,0
11212,Engaged Generalist,2,3
11213,Routine Generalist,0,3
11214,Promo Hunter,1,1
11215,Promo Hunter,1,3
11216,Engaged Generalist,2,3
11217,Engaged Generalist,2,3
11218,Promo Hunter,1,1
11219,Promo Hunter,1,0
11220,Promo Hunter,1,3
11221,Routine Generalist,0,3
11222,Routine Tech,0,2
11223,Routine Generalist,0,3
11224,Routine Family Provisioner,0,1
11225,Engaged Generalist,2,3
11226,Routine Generalist,0,3
11229,Routine Generalist,0,3
11230,Routine Generalist,0,3
11231,Promo Hunter,1,3
11232,Routine Tech,0,2
11233,Routine Generalist,0,3
11234,Routine Generalist,0,3
11235,Routine Young Parents,0,0
11236,Engaged Generalist,2,3
11237,Engaged Generalist,2,3
11238,Engaged Generalist,2,3
11239,Routine Young Parents,0,0
11241,Routine Generalist,0,3
11242,Promo Hunter,1,3
11243,Promo Hunter,1,1
11244,Routine Young Parents,0,0
11245,Routine Generalist,0,3
11247,Routine Family Provisioner,0,1
11248,Routine Generalist,0,3
11249,Routine Generalist,0,3
11251,Routine Generalist,0,3
11252,Routine Generalist,0,3
11253,Routine Young Parents,0,0
11254,Routine Generalist,0,3
11255,Routine Tech,0,2
11256,Routine Young Parents,0,0
11258,Routine Family Provisioner,0,1
11259,Routine Young Parents,0,0
11260,Routine Generalist,0,3
11261,Routine Generalist,0,3
11262,Engaged Generalist,2,0
11263,Routine Generalist,0,3
11264,Engaged Generalist,2,3
11265,Routine Young Parents,0,0
11266,Engaged Generalist,2,3
11267,Engaged Generalist,2,3
11268,Routine Generalist,0,3
11269,Engaged Generalist,2,3
11270,Routine Generalist,0,3
11271,Routine Tech,0,2
11272,Promo Hunter,1,1
11273,Promo Hunter,1,3
11275,Routine Generalist,0,3
11276,Promo Hunter,1,3
11277,Promo Hunter,1,3
11278,Routine Tech,0,2
11279,Routine Generalist,0,3
11280,Routine Tech,0,2
11281,Promo Hunter,1,1
11282,Promo Hunter,1,3
11283,Routine Young Parents,0,0
11284,Engaged Generalist,2,3
11285,Engaged Generalist,2,3
11287,Routine Generalist,0,3
11288,Routine Generalist,0,3
11289,Routine Family Provisioner,0,1
11290,Promo Hunter,1,3
11291,Routine Generalist,0,3
11292,Routine Tech,0,2
11293,Routine Young Parents,0,0
11294,Engaged Generalist,2,3
11295,Engaged Generalist,2,3
11296,Routine Family Provisioner,0,1
11298,Engaged Generalist,2,3
11299,Engaged Generalist,2,3
11300,Engaged Generalist,2,3
11301,Routine Generalist,0,3
11302,Routine Generalist,0,3
11303,Engaged Generalist,2,3
11304,Engaged Generalist,2,3
11306,Routine Tech,0,2
11307,Routine Generalist,0,3
11308,Promo Hunter,1,3
11309,Engaged Generalist,2,3
11310,Routine Young Parents,0,0
11311,Routine Young Parents,0,0
11312,Engaged Generalist,2,3
11313,Routine Generalist,0,3
11314,Routine Generalist,0,3
11315,Engaged Generalist,2,3
11316,Routine Generalist,0,3
11318,Routine Family Provisioner,0,1
11321,Promo Hunter,1,3
11322,Engaged Generalist,2,3
11323,Routine Tech,0,2
11324,Routine Young Parents,0,0
11325,Promo Hunter,1,1
11326,Routine Young Parents,0,0
11327,Promo Hunter,1,3
11328,Routine Young Parents,0,0
11329,Engaged Generalist,2,3
11330,Routine Young Parents,0,0
11331,Routine Young Parents,0,0
11332,Promo Hunter,1,1
11333,Engaged Generalist,2,3
11334,Engaged Generalist,2,3
11335,Engaged Generalist,2,3
11336,Routine Young Parents,0,0
11337,Routine Young Parents,0,0
11338,Engaged Generalist,2,3
11339,Promo Hunter,1,3
11340,Routine Generalist,0,3
11341,Promo Hunter,1,3
11342,Routine Generalist,0,3
11343,Promo Hunter,1,3
11344,Engaged Generalist,2,3
11345,Routine Young Parents,0,0
11346,Promo Hunter,1,0
11347,Routine Young Parents,0,0
11349,Engaged Generalist,2,3
11350,Promo Hunter,1,3
11351,Engaged Generalist,2,3
11352,Routine Generalist,0,3
11353,Promo Hunter,1,3
11354,Routine Generalist,0,3
11355,Routine Generalist,0,3
11356,Promo Hunter,1,1
11360,Routine Tech,0,2
11361,Engaged Generalist,2,3
11362,Promo Hunter,1,1
11363,Routine Young Parents,0,0
11364,Engaged Generalist,2,3
11365,Routine Tech,0,2
11366,Routine Family Provisioner,0,1
11367,Promo Hunter,1,3
11369,Promo Hunter,1,3
11370,Engaged Generalist,2,3
11373,Routine Tech,0,2
11374,Engaged Generalist,2,3
11375,Routine Young Parents,0,0
11376,Promo Hunter,1,3
11377,Engaged Generalist,2,3
11378,Routine Tech,0,2
11379,Routine Tech,0,2
11380,Engaged Generalist,2,3
11381,Routine Generalist,0,3
11382,Routine Generalist,0,3
11383,Promo Hunter,1,3
11384,Engaged Generalist,2,3
11385,Routine Young Parents,0,0
11386,Routine Young Parents,0,0
11387,Routine Young Parents,0,0
11388,Routine Family Provisioner,0,1
11390,Routine Generalist,0,3
11391,Routine Generalist,0,3
11392,Routine Generalist,0,3
11393,Promo Hunter,1,3
11394,Routine Generalist,0,3
11395,Engaged Generalist,2,3
11396,Engaged Family Provisioner,2,1
11398,Engaged Generalist,2,3
11399,Engaged Generalist,2,3
11400,Promo Hunter,1,3
11401,Routine Family Provisioner,0,1
11403,Routine Family Provisioner,0,1
11404,Routine Generalist,0,3
11405,Engaged Generalist,2,2
11406,Routine Tech,0,2
11409,Promo Hunter,1,3
11410,Engaged Generalist,2,3
11411,Engaged Generalist,2,3
11412,Routine Tech,0,2
11413,Routine Generalist,0,3
11414,Routine Generalist,0,3
11415,Routine Family Provisioner,0,1
11416,Engaged Family Provisioner,2,1
11417,Routine Generalist,0,3
11418,Engaged Generalist,2,3
11419,Engaged Generalist,2,3
11420,Engaged Generalist,2,3
11421,Routine Generalist,0,3
11422,Routine Tech,0,2
11424,Engaged Generalist,2,3
11425,Routine Generalist,0,3
11426,Routine Generalist,0,3
11427,Engaged Family Provisioner,2,1
11428,Promo Hunter,1,3
11429,Promo Hunter,1,3
11430,Routine Generalist,0,3
11431,Promo Hunter,1,3
11433,Promo Hunter,1,1
11434,Routine Tech,0,2
11435,Routine Generalist,0,3
11437,Routine Generalist,0,3
11438,Routine Generalist,0,3
11439,Engaged Generalist,2,3
11440,Routine Young Parents,0,0
11441,Engaged Generalist,2,3
11442,Routine Generalist,0,3
11443,Engaged Generalist,2,3
11444,Routine Tech,0,2
11445,Promo Hunter,1,3
11446,Engaged Generalist,2,0
11447,Promo Hunter,1,3
11448,Routine Generalist,0,3
11449,Routine Generalist,0,3
11450,Engaged Generalist,2,3
11451,Engaged Generalist,2,3
11452,Routine Young Parents,0,0
11453,Routine Young Parents,0,0
11454,Routine Tech,0,2
11456,Routine Family Provisioner,0,1
11457,Routine Young Parents,0,0
11458,Routine Young Parents,0,0
11460,Engaged Generalist,2,3
11461,Engaged Generalist,2,3
11462,Promo Hunter,1,3
11463,Engaged Generalist,2,3
11464,Routine Family Provisioner,0,1
11466,Promo Hunter,1,1
11467,Engaged Family Provisioner,2,1
11468,Engaged Generalist,2,3
11469,Routine Young Parents,0,0
11471,Routine Generalist,0,3
11472,Routine Generalist,0,3
11473,Routine Family Provisioner,0,1
11474,Engaged Generalist,2,3
11476,Promo Hunter,1,3
11478,Routine Young Parents,0,0
11479,Promo Hunter,1,3
11480,Routine Generalist,0,3
11481,Routine Generalist,0,3
11482,Routine Generalist,0,3
11483,Promo Hunter,1,3
11484,Engaged Generalist,2,3
11485,Routine Tech,0,2
11486,Promo Hunter,1,3
11488,Engaged Generalist,2,3
11489,Routine Tech,0,2
11490,Promo Hunter,1,3
11491,Routine Generalist,0,3
11493,Routine Generalist,0,3
11494,Routine Generalist,0,3
11496,Routine Tech,0,2
11497,Engaged Generalist,2,3
11498,Routine Generalist,0,3
11499,Routine Young Parents,0,0
11500,Routine Generalist,0,3
11501,Routine Family Provisioner,0,1
11502,Engaged Generalist,2,3
11503,Engaged Generalist,2,3
11504,Promo Hunter,1,1
11505,Routine Generalist,0,3
11506,Promo Hunter,1,3
11509,Promo Hunter,1,3
11511,Routine Young Parents,0,0
11512,Routine Family Provisioner,0,1
11513,Promo Hunter,1,3
11514,Routine Young Parents,0,0
11515,Routine Family Provisioner,0,1
11516,Routine Young Parents,0,0
11517,Routine Generalist,0,3
11518,Engaged Generalist,2,3
11519,Engaged Generalist,2,3
11520,Promo Hunter,1,3
11521,Engaged Generalist,2,3
11522,Engaged Generalist,2,3
11523,Engaged Generalist,2,3
11524,Routine Tech,0,2
11525,Routine Generalist,0,3
11526,Routine Generalist,0,3
11527,Promo Hunter,1,3
11529,Routine Young Parents,0,0
11531,Engaged Generalist,2,3
11532,Routine Generalist,0,3
11533,Promo Hunter,1,1
11534,Routine Young Parents,0,0
11536,Routine Tech,0,2
11537,Engaged Generalist,2,3
11538,Routine Tech,0,2
11539,Routine Generalist,0,3
11540,Routine Family Provisioner,0,1
11541,Routine Generalist,0,3
11542,Promo Hunter,1,1
11544,Routine Generalist,0,3
11545,Routine Generalist,0,3
11546,Routine Young Parents,0,0
11547,Promo Hunter,1,3
11548,Promo Hunter,1,3
11549,Routine Generalist,0,3
11550,Routine Generalist,0,3
11551,Routine Generalist,0,3
11552,Engaged Generalist,2,3
11553,Routine Young Parents,0,0
11554,Routine Generalist,0,3
11556,Engaged Family Provisioner,2,1
11557,Engaged Generalist,2,3
11558,Engaged Generalist,2,3
11559,Routine Generalist,0,3
11560,Engaged Generalist,2,3
11561,Routine Generalist,0,3
11562,Routine Generalist,0,3
11563,Engaged Generalist,2,3
11564,Routine Tech,0,2
11565,Routine Generalist,0,3
11566,Routine Generalist,0,3
11567,Routine Generalist,0,3
11568,Routine Young Parents,0,0
11569,Routine Tech,0,2
11570,Promo Hunter,1,3
11571,Routine Young Parents,0,0
11572,Promo Hunter,1,3
11573,Routine Young Parents,0,0
11574,Engaged Generalist,2,3
11575,Routine Generalist,0,3
11576,Promo Hunter,1,3
11577,Engaged Generalist,2,3
11578,Routine Generalist,0,3
11579,Promo Hunter,1,3
11580,Routine Generalist,0,3
11582,Routine Generalist,0,3
11585,Routine Young Parents,0,0
11586,Routine Young Parents,0,0
11587,Promo Hunter,1,3
11588,Routine Tech,0,2
11589,Engaged Generalist,2,3
11590,Engaged Generalist,2,3
11591,Promo Hunter,1,3
11593,Routine Generalist,0,3
11594,Promo Hunter,1,3
11595,Promo Hunter,1,3
11596,Promo Hunter,1,3
11597,Routine Tech,0,2
11598,Routine Tech,0,2
11599,Routine Tech,0,2
11601,Routine Young Parents,0,0
11603,Routine Generalist,0,3
11604,Promo Hunter,1,3
11605,Promo Hunter,1,3
11606,Routine Young Parents,0,0
11607,Engaged Generalist,2,3
11609,Engaged Generalist,2,3
11610,Engaged Generalist,2,3
11611,Promo Hunter,1,3
11612,Routine Tech,0,2
11614,Engaged Generalist,2,3
11615,Routine Generalist,0,3
11616,Routine Tech,0,2
11617,Routine Generalist,0,3
11621,Engaged Generalist,2,3
11622,Routine Generalist,0,3
11623,Engaged Generalist,2,3
11624,Routine Tech,0,2
11626,Promo Hunter,1,3
11627,Routine Tech,0,2
11628,Routine Generalist,0,3
11629,Promo Hunter,1,2
11631,Routine Generalist,0,3
11632,Promo Hunter,1,0
11633,Routine Tech,0,2
11634,Promo Hunter,1,3
11635,Routine Tech,0,2
11636,Engaged Generalist,2,3
11637,Routine Young Parents,0,0
11638,Engaged Generalist,2,3
11639,Promo Hunter,1,3
11640,Promo Hunter,1,3
11641,Routine Generalist,0,3
11642,Routine Generalist,0,3
11643,Routine Young Parents,0,0
11644,Routine Tech,0,2
11645,Promo Hunter,1,1
11646,Engaged Generalist,2,3
11647,Promo Hunter,1,3
11648,Routine Generalist,0,3
11649,Routine Family Provisioner,0,1
11650,Engaged Generalist,2,3
11651,Routine Tech,0,2
11652,Promo Hunter,1,3
11653,Engaged Generalist,2,3
11654,Engaged Generalist,2,3
11655,Routine Generalist,0,3
11656,Routine Young Parents,0,0
11657,Routine Young Parents,0,0
11658,Routine Young Parents,0,0
11661,Routine Generalist,0,3
11662,Promo Hunter,1,3
11663,Routine Generalist,0,3
11664,Routine Generalist,0,3
11665,Routine Generalist,0,3
11666,Engaged Generalist,2,3
11667,Engaged Generalist,2,3
11669,Engaged Generalist,2,2
11671,Engaged Family Provisioner,2,1
11672,Routine Tech,0,2
11673,Routine Young Parents,0,0
11674,Routine Young Parents,0,0
11676,Promo Hunter,1,3
11677,Engaged Generalist,2,3
11678,Routine Young Parents,0,0
11679,Routine Generalist,0,3
11681,Routine Young Parents,0,0
11684,Engaged Generalist,2,3
11685,Engaged Generalist,2,3
11686,Routine Young Parents,0,0
11687,Engaged Generalist,2,3
11688,Engaged Generalist,2,3
11691,Engaged Generalist,2,3
11692,Routine Generalist,0,3
11694,Engaged Generalist,2,2
11696,Promo Hunter,1,3
11697,Engaged Family Provisioner,2,1
11698,Engaged Generalist,2,3
11699,Engaged Generalist,2,3
11700,Routine Tech,0,2
11701,Routine Generalist,0,3
11702,Routine Generalist,0,3
11704,Routine Generalist,0,3
11705,Promo Hunter,1,3
11706,Engaged Generalist,2,3
11707,Promo Hunter,1,3
11708,Routine Young Parents,0,0
11709,Routine Generalist,0,3
11710,Routine Tech,0,2
11712,Engaged Generalist,2,3
11713,Routine Young Parents,0,0
11714,Routine Young Parents,0,0
11715,Promo Hunter,1,3
11716,Routine Generalist,0,3
11718,Promo Hunter,1,3
11719,Promo Hunter,1,3
11720,Engaged Generalist,2,3
11723,Routine Tech,0,2
11724,Routine Young Parents,0,0
11725,Routine Tech,0,2
11726,Routine Generalist,0,3
11728,Engaged Generalist,2,3
11729,Routine Tech,0,2
11730,Promo Hunter,1,3
11731,Routine Young Parents,0,0
11732,Engaged Generalist,2,3
11733,Engaged Generalist,2,3
11734,Routine Tech,0,2
11735,Routine Tech,0,2
11736,Promo Hunter,1,3
11737,Engaged Generalist,2,3
11738,Promo Hunter,1,3
11739,Engaged Generalist,2,2
11740,Engaged Generalist,2,3
11741,Routine Generalist,0,3
11743,Routine Generalist,0,3
11744,Routine Tech,0,2
11745,Promo Hunter,1,3
11746,Routine Young Parents,0,0
11747,Promo Hunter,1,3
11748,Routine Family Provisioner,0,1
11749,Engaged Generalist,2,3
11751,Routine Generalist,0,3
11752,Engaged Generalist,2,3
11755,Routine Young Parents,0,0
11756,Engaged Generalist,2,3
11757,Routine Tech,0,2
11758,Routine Tech,0,2
11759,Promo Hunter,1,3
11760,Routine Generalist,0,3
11761,Engaged Generalist,2,3
11762,Routine Young Parents,0,0
11763,Promo Hunter,1,3
11764,Routine Generalist,0,3
11766,Engaged Generalist,2,3
11768,Promo Hunter,1,3
11769,Promo Hunter,1,3
11770,Promo Hunter,1,3
11771,Promo Hunter,1,1
11772,Routine Generalist,0,3
11773,Routine Generalist,0,3
11775,Engaged Generalist,2,3
11776,Routine Generalist,0,3
11778,Routine Generalist,0,3
11779,Promo Hunter,1,3
11780,Routine Generalist,0,3
11782,Routine Tech,0,2
11783,Routine Tech,0,2
11785,Routine Generalist,0,3
11786,Routine Tech,0,2
11787,Engaged Generalist,2,0
11788,Routine Family Provisioner,0,1
11789,Routine Young Parents,0,0
11791,Engaged Generalist,2,3
11792,Routine Young Parents,0,0
11793,Engaged Generalist,2,3
11796,Engaged Generalist,2,3
11797,Routine Generalist,0,3
11798,Routine Tech,0,2
11799,Promo Hunter,1,3
11800,Engaged Generalist,2,3
11801,Engaged Family Provisioner,2,1
11802,Routine Young Parents,0,0
11803,Routine Generalist,0,3
11804,Engaged Generalist,2,3
11805,Promo Hunter,1,3
11807,Routine Generalist,0,3
11809,Engaged Family Provisioner,2,1
11811,Routine Generalist,0,3
11812,Routine Generalist,0,3
11814,Engaged Generalist,2,3
11815,Routine Tech,0,2
11816,Promo Hunter,1,3
11817,Engaged Generalist,2,3
11818,Promo Hunter,1,3
11820,Promo Hunter,1,3
11821,Engaged Generalist,2,3
11822,Routine Tech,0,2
11823,Engaged Generalist,2,3
11824,Engaged Generalist,2,3
11825,Promo Hunter,1,1
11826,Routine Young Parents,0,0
11827,Promo Hunter,1,3
11828,Promo Hunter,1,3
11829,Routine Young Parents,0,0
11830,Promo Hunter,1,1
11832,Engaged Generalist,2,3
11833,Routine Young Parents,0,0
11835,Engaged Generalist,2,3
11836,Engaged Generalist,2,3
11837,Engaged Generalist,2,3
11838,Promo Hunter,1,3
11839,Routine Tech,0,2
11840,Engaged Generalist,2,3
11841,Routine Tech,0,2
11843,Promo Hunter,1,1
11844,Routine Generalist,0,3
11845,Engaged Generalist,2,3
11846,Routine Generalist,0,3
11847,Engaged Generalist,2,0
11848,Routine Generalist,0,3
11849,Promo Hunter,1,3
11851,Promo Hunter,1,3
11852,Routine Generalist,0,3
11853,Routine Young Parents,0,0
11854,Routine Generalist,0,3
11855,Engaged Generalist,2,3
11856,Engaged Generalist,2,3
11857,Routine Generalist,0,3
11858,Routine Generalist,0,3
11859,Engaged Generalist,2,3
11860,Routine Generalist,0,3
11861,Engaged Generalist,2,3
11862,Routine Tech,0,2
11864,Routine Young Parents,0,0
11865,Promo Hunter,1,3
11867,Routine Generalist,0,3
11868,Routine Young Parents,0,0
11869,Engaged Generalist,2,3
11870,Routine Young Parents,0,0
11871,Engaged Generalist,2,3
11873,Routine Generalist,0,3
11874,Engaged Generalist,2,3
11875,Engaged Generalist,2,3
11876,Routine Generalist,0,3
11877,Routine Generalist,0,3
11879,Promo Hunter,1,3
11880,Engaged Generalist,2,3
11881,Routine Young Parents,0,0
11882,Engaged Generalist,2,3
